,Date,username,screen_name,user_location,user_friends_count,verified?,user_bio,followers_count,Tweet,likes,retweets,source,tweet_id,tweet_coordinates,hashtags
135,2020-12-21 15:41:15,Mission180,Mission1801,,35,False,"I will share my sports perspective with you, whether you as or not. #Football #FPL #NBA #NFL.

#FitnessGoal: 180lbs. Currently: 213lbs . Lost: 20lbs",4,"Kind sir, what are you on about? #arsenal #ArtetaOut https://t.co/ZxQfaxYvun",0,0,Twitter for Android,1341046079966633985,,"[{'text': 'arsenal', 'indices': [33, 41]}, {'text': 'ArtetaOut', 'indices': [42, 52]}]"
136,2020-12-21 15:40:38,Jonesey,ajonesey1985,"London, England",166,False,live for today as Tommorow never comes.,167,@SkySportsNews He has lost it #artetaout,0,0,Twitter for Android,1341045924324401153,,"[{'text': 'artetaout', 'indices': [30, 40]}]"
137,2020-12-21 15:39:37,ReRe 🔴⚪️ ارسنال,ReRe_Gunner,,93,False,Arsenal - Kieran Tierney - Football #COYG,27,@Arsenal @ReissNelson9 Sack Arteta and Edu!! We are getting relegated with these fucking clowns in charge #ArtetaOut,0,0,Twitter Web App,1341045669377806343,,"[{'text': 'ArtetaOut', 'indices': [106, 116]}]"
138,2020-12-21 15:39:07,Charlie,CharIieAFC,,39,False,Sufferer of Arsenal Football Club,3,"When are people gonna realise that Arteta can't do anything about the utter shite he has in his team? 
#Arsenal #ArtetaIn #ArtetaOut",1,0,Twitter for Android,1341045544333021186,,"[{'text': 'Arsenal', 'indices': [103, 111]}, {'text': 'ArtetaIn', 'indices': [112, 121]}, {'text': 'ArtetaOut', 'indices': [122, 132]}]"
139,2020-12-21 15:37:45,IanWrightsGoldTooth,WrightysTooth,"London, England",536,False,"This account is a fan page for Ian's Gold tooth.

I am not Ian Wright or his gold tooth.",363,#ArtetaOut he can not manage the rebuild. https://t.co/TQ9hFmhFik,1,0,Twitter for Android,1341045197929635841,,"[{'text': 'ArtetaOut', 'indices': [0, 10]}]"
140,2020-12-21 15:33:33,Football Pundits,FPPodcasts,,84,False,"All things football. ⚽️ From Premier League to Champions League, trivia and polls. #football Follow our YT channel for our weekly podcasts. Link below",47,"RT @FPPodcasts: NEW EPISODE ALERT🚨 🚨

The videos is live now!

From Champions League Draws analysis to possibility of Arteta sacking, we br…",0,2,Twitter for iPhone,1341044140184752128,,[]
141,2020-12-21 15:32:15,Dewa,OdeOman,Bali Indonesia,259,False,,160,"@Arsenal I dont care 
#ArtetaOut",0,0,Twitter for Android,1341043813020696577,,"[{'text': 'ArtetaOut', 'indices': [22, 32]}]"
142,2020-12-21 15:32:09,Mk.Makandal,KismThinks,,308,False,#TeamSankara #TeamSandraBland,114,@Arsenal This is a joke #ArtetaOut,0,0,Twitter for iPhone,1341043788794368003,,"[{'text': 'ArtetaOut', 'indices': [24, 34]}]"
143,2020-12-21 15:24:50,PainInTheArse,LondonIsRed4eva,,8,False,Arsenal fan in denial,0,"Instead of getting rid of the dead weight, @m8arteta ADDED to it by offering stupid contracts to Willian, Mari, Ced… https://t.co/ADoLmEwovJ",0,0,Twitter for Android,1341041946836529154,,[]
144,2020-12-21 15:23:41,Jascha,jascha_rs,,482,False,Hale End,313,Man started to sound like Anies Baswedan 🤢 I'm not having it bruv #ArtetaOut https://t.co/0oV8YOABai,0,0,Twitter for Android,1341041658289254401,,"[{'text': 'ArtetaOut', 'indices': [66, 76]}]"
145,2020-12-21 15:22:20,PainInTheArse,LondonIsRed4eva,,8,False,Arsenal fan in denial,0,"The OMLY players, barring Ozil, that your manager @m8arteta decided to get rid of were players brought in AFTER Wen… https://t.co/9jaMZjGXqe",0,0,Twitter for Android,1341041319750361088,,[]
146,2020-12-21 15:21:53,Olatomide💯,tbamzzy,"Denton, TX",946,False,Man on a Mission|Researcher|Arsenal| Materials Chemist (PhD. in View)🇳🇬🇺🇸,1371,"RT @TeeeTaiwo: @tbamzzy @dondekojo Get in line, Tomide.

#ArtetaOut https://t.co/AudATOczR5",0,1,Twitter for iPhone,1341041207493931008,,"[{'text': 'ArtetaOut', 'indices': [57, 67]}]"
147,2020-12-21 15:19:50,Zik_Makaveli,MakaveliZik,"Los Angeles, CA",308,False,Black| African| Nigerian| Igbo| |Centrist| |Arsenal| |Super Eagles|. Despise lame stereotypes from the bottom of my heart.,173,Arsenal is D.E.A.D. #Eduout #Vinaiout #ArtetaOut https://t.co/2OxLERgrT1,0,0,Twitter for Android,1341040689614790657,,"[{'text': 'Eduout', 'indices': [20, 27]}, {'text': 'Vinaiout', 'indices': [28, 37]}, {'text': 'ArtetaOut', 'indices': [38, 48]}]"
148,2020-12-21 15:18:11,Eugene Keragori,EKeragori,"Nairobi, Kenya",752,False,"lower yourself then lord will exalt you




ARSENAL FOREVER
EMIRATES OUR HOME
#COYG👊👊",202,@Balxgun @Arsenal #ArtetaOut now..he's shit,0,0,Twitter for Android,1341040273460178944,,"[{'text': 'ArtetaOut', 'indices': [18, 28]}]"
149,2020-12-21 15:13:28,PainInTheArse,LondonIsRed4eva,,8,False,Arsenal fan in denial,0,"@MrDtAFC if you're man enough, enable your comments to see how absolutely delusional you are. The club has had nume… https://t.co/OD5fg92TJv",0,0,Twitter for Android,1341039087701143553,,[]
150,2020-12-21 15:12:27,🔥Hot Take Pat🔥,CoachPat42,"Lincoln, NE",158,False,"Coach to many, Legend to everyone. Holder of the 2015 intramural Flag Football championship team. Forza Milan!",172,@Sporf @backagain any manager that brings in math obviously can’t be the manager right? #ArtetaOut,0,0,Twitter for iPhone,1341038832989442050,,"[{'text': 'ArtetaOut', 'indices': [88, 98]}]"
151,2020-12-21 15:07:38,OrganisedMessFC,BrutallyGooner,"London, England",268,False,Arsenal Fan Bringing The Truth - No Delusion Views on Arsenal Are My Own,330,"Arteta has lost the plot 

Sack him now 

What the hell is this ?

Is he serious 

Sack him 

#ArtetaOut https://t.co/H6JjYDLCw7",3,0,Twitter for iPhone,1341037620718166021,,"[{'text': 'ArtetaOut', 'indices': [94, 104]}]"
152,2020-12-21 15:05:42,Sahiba Manchanda Illustration,ManchandaSahiba,"New Delhi, India",37,False,"Artpreneur – illustrator/Designer, Sipping coffee & reactionary ranting",10,"He is so worth waiting for season 2
#nijiromurakami with the catboy energy
Ps - watch #AliceinBorderland on Netflix… https://t.co/XdXY9nM4Dv",3,1,Twitter for Android,1341037133612470272,,"[{'text': 'nijiromurakami', 'indices': [36, 51]}, {'text': 'AliceinBorderland', 'indices': [86, 104]}]"
153,2020-12-21 15:04:57,Carne1984,Carne19841,,127,False,"Easy going, down to earth with a naughty twist",9,RT @Wax_Online_: 34 games and only 13 wins ! #ArtetaOut,0,1,Twitter for Android,1341036944210452480,,"[{'text': 'ArtetaOut', 'indices': [45, 55]}]"
154,2020-12-21 15:03:22,The.Seth,iSethJi,,5,False,,16,"We are a clothing brand that just happens to suck at passing the ball around a football pitch.

@LeeGunner82… https://t.co/Qh5eH4V32H",0,0,Twitter Web App,1341036544392617988,,[]
155,2020-12-21 15:01:12,Salim,salim_l87,,986,False,"I watch way too many films, Muslim - Alhumdulillah, Arsenal fan - Victoria Concordia Crescit",412,RT @AFCSAMMYD: We need to get rid of players first and second why give this fucking fraud any money to spend. It’s clearly obvious he ain’t…,0,2,Twitter for Android,1341036000693399555,,[]
156,2020-12-21 15:00:40,melcrois,KM_lane,,412,False,#FreePalestine #ArtetaOut #KroenkeOut,383,"@AFTVMedia Excellent! This will make sure we'll be playing championship comes next season, they choose to go down w… https://t.co/THJ0SpEsza",0,0,Twitter for Android,1341035866123321344,,[]
157,2020-12-21 14:56:47,Goran Milev,TenSinHannn,Former Yugoslav Republic of Ma,146,False,Conor McGregor fan since day one. Also an Arsenal fan! 😎,41,"@SkySportsNews Get him out of the club, before it`s to late!!! #AFC #ArtetaOut",0,0,Twitter Web App,1341034890691829761,,"[{'text': 'AFC', 'indices': [63, 67]}, {'text': 'ArtetaOut', 'indices': [68, 78]}]"
158,2020-12-21 14:52:50,ReRe 🔴⚪️ ارسنال,ReRe_Gunner,,93,False,Arsenal - Kieran Tierney - Football #COYG,27,@ZRAFC Look at bhoy he looks stressed #freebhoy #ArtetaOut,0,0,Twitter Web App,1341033896834699272,,"[{'text': 'freebhoy', 'indices': [38, 47]}, {'text': 'ArtetaOut', 'indices': [48, 58]}]"
159,2020-12-21 14:52:19,Ryan Colaço (Ryan C™) #Arsenal #BlackLivesMatter,Ryan_Colaco,"London, United Kingdom",1561,False,"Instagram/Snapchat: @Ryan_Colaco. 1st class graduate/actor/rapper/YouTuber. DM/email: ryancolacoenquiries@gmail.com
#KroenkeOut #ToriesOut #EndSARS 🇬🇧🇪🇺",3317,"Honestly, this fan base deserves all the suffering they get. Many people at games were always arguing with me when… https://t.co/tJuv5rwa2Y",0,0,Twitter for Android,1341033764391186433,,[]
160,2020-12-21 14:52:19,van Persie tried to warn us.,_AfcHenry,,692,False,Football fan * Arsenal * #AFC,1362,"Cech, Sokratis, Lichtsteiner, Luiz, Willian, Mkhitaryan, Cedric and now we are going for Eriksen when will this clu… https://t.co/oVAO7A6R4W",1,0,Twitter for Android,1341033764303081473,,[]
161,2020-12-21 14:51:39,Sally 🦋,Rubyjennieisluv,,2333,False,#Treasure : Yes we made bitches mad everyday just breathing,1028,"@Arsenal Why isn't Arteta getting sacked even we got these kinds of results @Arsenal?
#ArtetaOut https://t.co/ytO7FOkPe0",2,0,Twitter for Android,1341033596493053954,,"[{'text': 'ArtetaOut', 'indices': [86, 96]}]"
162,2020-12-21 14:49:07,Mitch🦋,AFCLegend,London ,656,False,@Arsenal • Turn On Notifications 🔔 • Fan Account,3593,@ZRAFC @footyinsider247 I WANT MY FUCKING CLUB BACK #ArtetaOut,11,0,Twitter for iPhone,1341032959000895488,,"[{'text': 'ArtetaOut', 'indices': [52, 62]}]"
163,2020-12-21 14:48:39,Tolu Taiwo,TeeeTaiwo,,267,False,Old account @toluteee suspended. Random tweets. Ideals are at https://t.co/qjOcd4HRUs. I love working out || #BabyBoy|| #RetiredRomantic || AIESEC,307,"@tbamzzy @dondekojo Get in line, Tomide.

#ArtetaOut https://t.co/AudATOczR5",0,1,Twitter for Android,1341032841396822016,,"[{'text': 'ArtetaOut', 'indices': [42, 52]}]"
164,2020-12-21 14:46:23,Singapore Sling🇸🇬,SporeSling,Singapore,119,False,"Sports | Arts & Culture | Lifestyle | News | Govt | Veteran ad-man: Client Mgmt, Creative, Strategic Plan. Largescale interactive & immersive multimedia!",57,@SkySportsNews Who gives the fuggs to stats...we are football fans...we are Gooners! Where is the positivity and re… https://t.co/PFeCL3Ihkt,0,0,Twitter for Android,1341032272145698817,,[]
165,2020-12-21 14:45:33,Ryan Colaço (Ryan C™) #Arsenal #BlackLivesMatter,Ryan_Colaco,"London, United Kingdom",1561,False,"Instagram/Snapchat: @Ryan_Colaco. 1st class graduate/actor/rapper/YouTuber. DM/email: ryancolacoenquiries@gmail.com
#KroenkeOut #ToriesOut #EndSARS 🇬🇧🇪🇺",3317,@TurkishLDN Stan Kroenke is the biggest issue but we went for Mikel Arteta as a cheap option. This is showing and h… https://t.co/zpbwRtJiQX,9,0,Twitter for Android,1341032063546343428,,[]
166,2020-12-21 14:44:27,Shelton,shelton1984,"Fareham, England",118,False,"Drummer, 36  years old, have 2 sons, devout arsenal fan, TOTO fanatic, endorsed by Silverfox Drumsticks.",133,@SkySportsNews The biggest fact or stat of all is every team we play scores more than us. Except Leeds and saints.… https://t.co/OSRtmJhYyB,2,0,Twitter for iPhone,1341031785610813440,,[]
167,2020-12-21 14:43:24,Nadir Rahim,MNadirRahim,"Sargodha, Pakistan",627,False,,3,"@TurkishLDN Are these the betting odds? How did he come up with these numbers.
#ArtetaOut 
#WengerBack 
#boycottAFTV",0,0,Twitter for Android,1341031521130561539,,"[{'text': 'ArtetaOut', 'indices': [79, 89]}, {'text': 'WengerBack', 'indices': [91, 102]}, {'text': 'boycottAFTV', 'indices': [104, 116]}]"
168,2020-12-21 14:43:01,ReRe 🔴⚪️ ارسنال,ReRe_Gunner,,93,False,Arsenal - Kieran Tierney - Football #COYG,27,@ZRAFC @SkySport the most arsenal signing of all arsenal signing! another has been thats shows up 30% of the time!… https://t.co/vFogoRXstL,0,0,Twitter Web App,1341031426230202373,,[]
169,2020-12-21 14:38:24,Ryan Colaço (Ryan C™) #Arsenal #BlackLivesMatter,Ryan_Colaco,"London, United Kingdom",1561,False,"Instagram/Snapchat: @Ryan_Colaco. 1st class graduate/actor/rapper/YouTuber. DM/email: ryancolacoenquiries@gmail.com
#KroenkeOut #ToriesOut #EndSARS 🇬🇧🇪🇺",3317,"@SkySports I said we would get relegated within 10 years but it is looking sooner now.

#ArtetaOut
#KroenkeOut",0,0,Twitter for Android,1341030264928088064,,"[{'text': 'ArtetaOut', 'indices': [88, 98]}, {'text': 'KroenkeOut', 'indices': [99, 110]}]"
170,2020-12-21 14:33:52,Paul Wheeler,PimlicoBandit,"Houston, TX",325,False,Chelsea fanatic living in Houston Texas with my lovely American wife. Been a fan since my first game in 1963. Also a Rolling Stones fanatic too. Chicago Bears.,90,"@jarsagar @IvanHnn Leave Arteta where he is, I couldn't be happier with his performance, if they start winning  then it's #ArtetaOut",2,0,Twitter Web App,1341029122517118977,,"[{'text': 'ArtetaOut', 'indices': [122, 132]}]"
171,2020-12-21 14:33:50,WAXONLINE,Wax_Online_,ANYWHERE THE MONEY IS!,79,False,"@Arsenal
Subscribe👉🏾
https://t.co/AjasRJWT4M
📧: info@waxonline.co.uk 
💻: https://t.co/ySsqcDtaRQ",883,34 games and only 13 wins ! #ArtetaOut,3,1,Twitter for Android,1341029114623488003,,"[{'text': 'ArtetaOut', 'indices': [28, 38]}]"
172,2020-12-21 14:20:44,Singapore Sling🇸🇬,SporeSling,Singapore,119,False,"Sports | Arts & Culture | Lifestyle | News | Govt | Veteran ad-man: Client Mgmt, Creative, Strategic Plan. Largescale interactive & immersive multimedia!",57,@DailyStar_Sport FUGGED HIM BIG TIMR FRAUD COACH #ArtetaOut @m8arteta,0,0,Twitter for Android,1341025815434149888,,"[{'text': 'ArtetaOut', 'indices': [49, 59]}]"
173,2020-12-21 14:18:48,Singapore Sling🇸🇬,SporeSling,Singapore,119,False,"Sports | Arts & Culture | Lifestyle | News | Govt | Veteran ad-man: Client Mgmt, Creative, Strategic Plan. Largescale interactive & immersive multimedia!",57,@PatrickTimmons1 Such barren spell gone too long...come from fraud Coach #ArtetaOut @m8arteta is BIG TIME FRAUD @ArseAmerica,0,0,Twitter for Android,1341025331763802114,,"[{'text': 'ArtetaOut', 'indices': [73, 83]}]"
174,2020-12-21 14:16:21,Singapore Sling🇸🇬,SporeSling,Singapore,119,False,"Sports | Arts & Culture | Lifestyle | News | Govt | Veteran ad-man: Client Mgmt, Creative, Strategic Plan. Largescale interactive & immersive multimedia!",57,@PatrickTimmons1 #ArtetaOut he is a fraud. Big time Fraud...flatter go decieve! @m8arteta @Arsenal,0,0,Twitter for Android,1341024712604860416,,"[{'text': 'ArtetaOut', 'indices': [17, 27]}]"
175,2020-12-21 14:14:32,@AFC1991,footbal32020763,,21,False,"All Football Stuff.
Mainly Arsenal.",5,He's just lost the plot now chatting all this percentage rubbish and trying to cling on to anything and it's just n… https://t.co/2YIt3hsVkA,0,0,Twitter for Android,1341024255753019397,,[]
176,2020-12-21 14:13:01,AFleck SeeYah,ablepoker,randburg,535,False,ayontlekele it's a COMEDY,448,"Shut up charLatanterta

Go to school if want to learn stats 

#artetaOUT https://t.co/phGZUcJywz",0,0,Twitter Web App,1341023875241533441,,"[{'text': 'artetaOUT', 'indices': [62, 72]}]"
177,2020-12-21 14:09:39,Ali,AliAFC2001,,114,False,Arsenal 🔴🔴 #ATETAOUT #FreeUighurs #EndSARS | Make 50 mil💰become an innovator before I get taken away by the malaikah 👼,89,@LacaZte 7000 votes and 70% Arteta in? This is why we will get relegated. Stupid fans with no brain cells. Lord hav… https://t.co/jvnexz5E9p,0,0,Twitter for iPhone,1341023027413315584,,[]
178,2020-12-21 14:04:33,Kiama,samuelkiamaa,,112,False,,136,@brfootball Wtf is this😂😂 #ArtetaOut,1,0,Twitter for Android,1341021744593776641,,"[{'text': 'ArtetaOut', 'indices': [26, 36]}]"
179,2020-12-21 14:02:26,Ademola,demolarashid,"Lagos,ng",2202,False,"https://t.co/ReOlDHIU8m… Investment banker,entrepreneur,Arsenal,Benz lover 💕",1000,This is one of the players been referred to as dead wood in Arsenal.#ArtetaOut https://t.co/oW5SPXYNQF,1,0,Twitter for Android,1341021211061579781,,"[{'text': 'ArtetaOut', 'indices': [68, 78]}]"
180,2020-12-21 13:57:00,Cumberdick Benderbatch,CumberdickB,"Leeds, England",9687,False,Yorkshireman/Father/ Music/Movies/Comics/Bigfoot/Tattoos/Beards/Taphophile/Bad Birthdays/Dragons - Creator/Owner of the #Yorkshirevideos !!NO DMs!!,10224,"Of course the problem is that if @Arsenal did sack Mikel they would probably replace him with Vieira for more of the same!
#ArtetaOut",5,0,Twitter Web App,1341019845412925443,,"[{'text': 'ArtetaOut', 'indices': [123, 133]}]"
181,2020-12-21 13:54:18,Aymen,Aymen94357381,,73,False,I'm an arsenal fan,61,@tbkomi10 @afcjxmes @Arsenal Tbf you should stop repping young Sam Allardyce too yh but #ARTETAOUT,0,0,Twitter for Android,1341019163796664320,,"[{'text': 'ARTETAOUT', 'indices': [88, 98]}]"
182,2020-12-21 13:50:29,MELV,lewihumphrey,Leicester,477,False,,276,@razxtank Losing the plot that bloke #ArtetaOut,0,0,Twitter for iPhone,1341018202491523072,,"[{'text': 'ArtetaOut', 'indices': [37, 47]}]"
183,2020-12-21 13:45:39,𓃗 ىىن سمرا,bro7u,مكه,150,False,"‏‏‏‏‏‏‏‏‏‏‏‏@اللهم إني أعوذ بك من الخيبة فإما الهيبة فلاهيبة.

‎‎‎‎‎@ittihad ‎‎‎‎‎#النادي_الذهبي


¦¦ I never want to mess with you again ¦¦",160,"@Arsenal Arteta, come back and enjoy the home quarantine..You cannot go to the club..A new virus has emerged.. Your… https://t.co/Y7rQSL712Y",2,0,Twitter for Android,1341016987972096005,,[]
184,2020-12-21 13:44:20,AA,akashahuja26,,630,False,Gooner. Make Arsenal great again! 🔴⚪,606,"@brfootball WHAT?! HAHAHA.
Haven't rolled one yet today and still tripping balls.🤯 #ArtetaOut 
@memerain23",1,0,Twitter for Android,1341016657125261323,,"[{'text': 'ArtetaOut', 'indices': [83, 93]}]"
185,2020-12-21 13:38:45,Eplfantasy Media,eplfantasytv,,31,False,Daily News From the Epl That's Trending.,1,RT @GwattsRants: @Arsenal I’ve had enough Arteta it’s time to go ! #ARSBUR #ArtetaOut #Arteta https://t.co/My6b5L5Q2O,0,4612,Twitter for Android,1341015250448109573,,"[{'text': 'ARSBUR', 'indices': [67, 74]}, {'text': 'ArtetaOut', 'indices': [75, 85]}, {'text': 'Arteta', 'indices': [86, 93]}]"
186,2020-12-21 13:36:37,#JackettOut,khooper8695,,122,False,,93,Ahh afternoon has now been made #RATARMY #ArtetaOut https://t.co/yIjy9PMfDf https://t.co/lUyXz85Fbu,0,0,Twitter Web App,1341014714411872256,,"[{'text': 'RATARMY', 'indices': [32, 40]}, {'text': 'ArtetaOut', 'indices': [41, 51]}]"
187,2020-12-21 13:36:36,GlennsArsenal,ArsenalGlenns,,154,False,Arsenal all day everyday,53,"RT @oziljohnson10: @Arsenal Read every word from my tweet 👇🏽

                      #ArtetaOut",0,2,Twitter for iPhone,1341014709076635649,,"[{'text': 'ArtetaOut', 'indices': [84, 94]}]"
188,2020-12-21 13:35:57,Nigerian Chief,engr_damo,,641,False,"""Try dey enjoy. Problem no dey finish."" | NGA ✈️ NY| Electrical Engineer |  Howard University Alumnus Remember 20.10.2020 #LekkiMassacre",440,RT @gunnersam38: Arsenal under Arteta this season updated list. Its so bad i can’t fit anything anymore! #ArtetaOut https://t.co/DvxlT2c8pV,0,80,Twitter for iPhone,1341014548913004545,,"[{'text': 'ArtetaOut', 'indices': [105, 115]}]"
189,2020-12-21 13:32:15,Dewa,OdeOman,Bali Indonesia,259,False,,160,"@goal I dont care
#artetaout",1,0,Twitter for Android,1341013614761656320,,"[{'text': 'artetaout', 'indices': [18, 28]}]"
190,2020-12-21 13:31:10,Ⓜ️att Ⓜ️ilograno,milograno_24,CNY,548,False,UC ‘18 | Small Business Owner: BLGK Academy & Milograno’s Painting | College Soccer Coach | sports fan | #LGR🏒 #NYY⚾️ #NYK🏀 #GGMU #RIP🐶🐾,698,"Create your own luck Mikel, this is a lame cop out excuse. The team has been terrible, not disciplined and unable t… https://t.co/XAC3amiEnL",1,0,Twitter for iPhone,1341013343000256513,,[]
191,2020-12-21 13:29:49,Jurgen Brown,brown_jurgen,Jamaica,243,False,"Die Hard United Fan😈,Aspiring Footballer⚽,Foody🍲 Gender: Black Apache Helicopter 🚁,Vape Nation🌿",27,"Now just imagine @realDonaldTrump buys Arsenal and sells MAGA(Make Arsenal Great Again)hats.🤣🤣

#MAGA  
#Arsenal
#ArtetaOut",0,0,Twitter Web App,1341013003844595714,,"[{'text': 'MAGA', 'indices': [96, 101]}, {'text': 'Arsenal', 'indices': [104, 112]}, {'text': 'ArtetaOut', 'indices': [113, 123]}]"
192,2020-12-21 13:27:02,K,kamrulE3,"Islington, London",258,False,#ArtetaTheFraud #ArtetaOut . If you question my loyalty to Arsenal then your a new fan and I don’t have time for you so Fu** Off. Views are my own,53,@Arsenal We don’t want him to be funded in January!!! We want them gone!!! #ArtetaTheFraud #ArtetaOut #EduOut… https://t.co/MTI24XrrMA,1,0,Twitter for iPhone,1341012304662556676,,"[{'text': 'ArtetaTheFraud', 'indices': [75, 90]}, {'text': 'ArtetaOut', 'indices': [91, 101]}, {'text': 'EduOut', 'indices': [102, 109]}]"
193,2020-12-21 13:22:25,Alexander Gustavsson,AGustavssn,"Oslo, Norge",1543,False,COYG! 🔴⚪️,132,"#ARTETAOUT get this water boy out of the club @Arsenal 
https://t.co/zbYoLNg3gc",1,0,Twitter Web App,1341011142206959616,,"[{'text': 'ARTETAOUT', 'indices': [0, 10]}]"
194,2020-12-21 13:20:28,OiD GADGETS PLUG 🔌 #OidYourGadgetPlug,theoidstore_,9B KUDIRAT ABIOLA WAY,62,False,BN: 2574136  Your No1 go-to Gadget Plug 🔌 with Best Market Price Brand New/Used Phones & Laptops | Original Accessories | GAMES| Premium Deals | 08180229271,275,"RT @theoidstore_: Now Available in Stock
#OidYourGadgetPlug

1. Apple Airpod 2 Original
N70,000
Pay on Delivery

2. Apple Mac Safe Charger…",0,9,Twitter for Android,1341010650814935041,,"[{'text': 'OidYourGadgetPlug', 'indices': [41, 59]}]"
195,2020-12-21 13:19:18,AA,akashahuja26,,630,False,Gooner. Make Arsenal great again! 🔴⚪,606,"@PatrickTimmons1 How do we have so many Arteta faithfuls? 
He's achieved the highest level of fuck all, and is stil… https://t.co/fm8hGlbrsD",4,0,Twitter for Android,1341010356659875841,,[]
196,2020-12-21 13:09:38,Marvin thenshaka,shaka1forster,gues guesss,436,False,"Retro over new trends....

peace✌ love❤ freedom🌊 is all that matters",99,@PatrickTimmons1 No what player combinations haven't we tried? What players haven't we played? Nothing has changed!… https://t.co/JouO0mdGKR,0,0,Twitter for Android,1341007922692800515,,[]
197,2020-12-21 13:08:20,Danny Gains,Danny_Gains1,"Abuja, Nigeria",3340,False,"/Electrical Electronics Engineer/ sound Engineer.
man United ❤️#GGMU",2554,RT @smiley_wise: Rt for Arsenal fans to see this!! Invite Arsenal fans!!..I repeat invite arsenal fans!!!🔥 #ArtetaOut #MUFC #GGMU Ndidi htt…,0,1,Twitter for Android,1341007595008643072,,"[{'text': 'ArtetaOut', 'indices': [107, 117]}, {'text': 'MUFC', 'indices': [118, 123]}, {'text': 'GGMU', 'indices': [124, 129]}]"
198,2020-12-21 12:57:15,M.Johnson,oziljohnson10,,151,False,"Arsenal fan 🔴⚪🔴, Babcock Uni. Undergraduate, Nike Ambassador 😅",159,"@Arsenal Read every word from my tweet 👇🏽

                      #ArtetaOut",8,2,Twitter for Android,1341004806169751562,,"[{'text': 'ArtetaOut', 'indices': [65, 75]}]"
199,2020-12-21 12:56:25,Saul Berenson,milksheikhey,,688,False,this is twitter not real life bro,774,RT @Camtana25: Arteta trying to convince primary targets to come in January. #ArtetaOut https://t.co/QKPhGHNUmc,0,7,Twitter for iPhone,1341004598774001664,,"[{'text': 'ArtetaOut', 'indices': [77, 87]}]"
200,2020-12-21 12:54:57,Kandang Sappi,kandang_sappi,"ÜT: -6.29988,106.67103",526,False,"life is simple, Keep Moving Forward l Fans Arsenal, klo pas maenya bagus. klo pas maenya jelek Yo garek tak Pisuhi.",294,"@Arsenal YOU BULLSHIT, if you trust them, Play them on FPLn change your mindset of the game, yiur arteta ball is SH… https://t.co/1YK0OKFTRe",1,0,Twitter for Android,1341004229352124418,,[]
201,2020-12-21 12:52:59,PokeGooners,Salt19Pepe,,302,False,Mostly about Arsenal FC and some fun shit.,268,@OzilThings That is enough for him to go #ArtetaOUT,1,0,Twitter Web App,1341003733342117892,,"[{'text': 'ArtetaOUT', 'indices': [41, 51]}]"
202,2020-12-21 12:49:36,LondonIsRed,blaneeeeeee,"Lowestoft, England",622,False,ARSENAL ⚪️🔴 MIAMI DOLPHINS 🐬,330,"Arteta will be gone if he doesn’t get 4 points in his next two games

Chelsea (H)
Brighton (A) 

#ArtetaOut",3,0,Twitter for iPhone,1341002882460618753,,"[{'text': 'ArtetaOut', 'indices': [97, 107]}]"
203,2020-12-21 12:47:51,The Group Chat Sports Podcast,TGCSportsPod,'Merica,684,False,"If you’re reading this, give us a follow. 6 friends. Talking Sports. Talking Life. Talking Shit. Check out our weekly podcast on Apple & Spotify. Follow4follow",147,@brfootball @KevinJPettit3 a lot of numbers that don’t make sense. #ArtetaOut,1,0,Twitter for iPhone,1341002444009074689,,"[{'text': 'ArtetaOut', 'indices': [67, 77]}]"
204,2020-12-21 12:45:23,Pranny,PrannyJ,,502,False,Football ⚽,207,"@EduardoHagn If he doesn't play Saliba, Balogun, ESR, Azeez, Willock, Nelson, Martinelli (maybe starts on bench) et… https://t.co/1ep4EDPyfE",0,0,Twitter for Android,1341001821289132034,,[]
205,2020-12-21 12:42:34,BLAMA DOE,J56759806vi,,24,False,,0,@AFTVMedia #Freesaliba..#ArtetaOut..Arteta is nothing but a clown,0,0,Twitter for iPhone,1341001111549972480,,"[{'text': 'Freesaliba', 'indices': [11, 22]}, {'text': 'ArtetaOut', 'indices': [24, 34]}]"
206,2020-12-21 12:39:36,james,jarsagar,Sam Roi Yot,916,False,"Loves: Daughter, Bualin, News, Sport, Chelsea fc, Cricket, Wildlife.",1938,@IvanHnn Let's continue the positivity with Frank...#ArtetaOut,1,0,Twitter for Android,1341000365588672514,,"[{'text': 'ArtetaOut', 'indices': [52, 62]}]"
207,2020-12-21 12:38:50,T’Challa🖤 #CongolsBleeding,Bane_Jnr,"Bristol, England",128,False,"|🇨🇩🇹🇿👑| Anime & comics| Sic Parvis Magna - “Thus From Small Beginnings, Great Things Come.” #OleOut",108,RT @Camtana25: Arteta trying to convince primary targets to come in January. #ArtetaOut https://t.co/QKPhGHNUmc,0,7,Twitter for iPhone,1341000171379961856,,"[{'text': 'ArtetaOut', 'indices': [77, 87]}]"
